author_url,avatar_url,author_name,author_handle,badge,post_time,tweet_text,replies,retweets,likes,tweet_url,analytics_url,cleaned_text,lemmatized_text,sentiment
https://x.com/PalisadesBasset,https://pbs.twimg.com/profile_images/1842777452122173440/xPwxxK-S_normal.jpg,Palisades Basset,@PalisadesBasset,·,16h,Now do America,20,,,https://x.com/PalisadesBasset/status/2038756133406659053,https://x.com/PalisadesBasset/status/2038756133406659053/analytics,now do america,america,Neutral
https://x.com/JosiahiUche,https://pbs.twimg.com/profile_images/1835006390449963009/nTPKHQSI_normal.jpg,Josiah Uche,@JosiahiUche,·,16h,"Imagine if the US hadn't imposed 47 years of sanctions on Iran?

Iran would have been one of the best countries in the world.",1.6K,3,13,https://x.com/JosiahiUche/status/2038754314194153705,https://x.com/JosiahiUche/status/2038754314194153705/analytics,imagine if the __united_states__ hadnt imposed years of sanctions on iran iran would have been one of the best countries in the world,imagine united_states hadnt imposed year sanction iran iran would one best country world,Positive
https://x.com/Simulacra333,https://pbs.twimg.com/profile_images/1950404446489374720/5G-iL5Oq_normal.jpg,Nico,@Simulacra333,·,4h,"Ever studied ancient history and wondered “how and why did all the peasants just conform to live on breadcrumbs under the dictatorship of evil kings that stole all the riches?” 

Look at us, we are all doing the same thing 1000 years later.

Irani or American, doesn’t matter. You",13,,,https://x.com/Simulacra333/status/2038936506824282276,https://x.com/Simulacra333/status/2038936506824282276/analytics,ever studied ancient history and wondered how and why did all the peasants just conform to live on breadcrumbs under the dictatorship of evil kings that stole all the riches look at us we are all doing the same thing years later irani or american doesnt matter you,ever studied ancient history wondered peasant conform live breadcrumb dictatorship evil king stole rich look u thing year later irani american doesnt matter,Negative
https://x.com/NimmoKurt,https://pbs.twimg.com/profile_images/2038792156794761216/mxekOmnN_normal.jpg,Kurt Nimmo,@NimmoKurt,·,17h,"What a hypocrite. Hey, Cuban anchor baby, imagine spending that trillion and a half dollars you want to spend on so called defense spent on the American people instead of a little shitty country full of psychopaths.",238,1,4,https://x.com/NimmoKurt/status/2038743716823736451,https://x.com/NimmoKurt/status/2038743716823736451/analytics,what a hypocrite hey cuban anchor baby imagine spending that trillion and a half dollars you want to spend on so called defense spent on the american people instead of a little shitty country full of psychopaths,hypocrite hey cuban anchor baby imagine spending trillion half dollar want spend called defense spent american people instead little shitty country full psychopath,Neutral
https://x.com/Placidopv,https://pbs.twimg.com/profile_images/1445415353484468232/ytpxg8k1_normal.jpg,꧁,@Placidopv,·,16h,He sees the world upside down,475,3,9,https://x.com/Placidopv/status/2038749624564109315,https://x.com/Placidopv/status/2038749624564109315/analytics,he sees the world upside down,see world upside,Neutral
https://x.com/Jjimm,https://pbs.twimg.com/profile_images/378800000185048262/cf9d5516242b2d46b41e69abf5f2506b_normal.jpeg,jjimm,@Jjimm,·,11h,Imagine if Rubio has the brains of a marshmallow and realized that what he just said proves without question that the Trumptrain jumped the tracks and doesn’t even know it…,16,,,https://x.com/Jjimm/status/2038830519732109725,https://x.com/Jjimm/status/2038830519732109725/analytics,imagine if rubio has the brains of a marshmallow and realized that what he just said proves without question that the trumptrain jumped the tracks and doesnt even know it,imagine rubio brain marshmallow realized said prof without question trumptrain jumped track doesnt even know,Neutral
https://x.com/GNorthgate35413,https://pbs.twimg.com/profile_images/1805700840994336768/t9UWw0RG_normal.jpg,Gareth Northgate,@GNorthgate35413,·,16h,"I Imagine there's no countries
It isn't hard to do
Nothing to kill or die for
And no religion, too",21,,,https://x.com/GNorthgate35413/status/2038758174187008132,https://x.com/GNorthgate35413/status/2038758174187008132/analytics,i imagine theres no countries it isnt hard to do nothing to kill or die for and no religion too,imagine there country isnt hard nothing kill die religion,Negative
https://x.com/itskhled,https://pbs.twimg.com/profile_images/2014344835298185216/lCZmYl41_normal.jpg,Chris Khaled,@itskhled,·,15h,"Imagine… whole team just out here talking without thinking, couldn’t he hear himself",148,2,,https://x.com/itskhled/status/2038765734633918545,https://x.com/itskhled/status/2038765734633918545/analytics,imagine whole team just out here talking without thinking couldnt he hear himself,imagine whole team talking without thinking couldnt hear,Neutral
https://x.com/rogueducknet,https://pbs.twimg.com/profile_images/1785500460440510464/mjDA2Tvs_normal.jpg,Rogue Duck Interactive,@rogueducknet,Ad,From steampowered.com,"Make the perfect stew in our witch-themed deckbuilding roguelike!
Play Free Demo on Steam!",17,78,1.5K,https://store.steampowered.com/app/3330210/Kinny_and_the_Cosmic_Cauldron/?utm_source=rdi_x_vid_post&twclid=2bh6yfitmdgokeizc1w9zcqbos,https://x.com/rogueducknet/status/2037202478249501040/analytics,make the perfect stew in our witchthemed deckbuilding roguelike play free demo on steam,make perfect stew witchthemed deckbuilding roguelike play free demo steam,Positive
https://x.com/MacroBombastic,https://pbs.twimg.com/profile_images/1998039880278888448/ywABI93K_normal.jpg,Macro Bombastic,@MacroBombastic,·,17h,"Mate, this coming from a guy who's been profiting off war and intervention for years.",467,1,16,https://x.com/MacroBombastic/status/2038744675213820107,https://x.com/MacroBombastic/status/2038744675213820107/analytics,mate this coming from a guy whos been profiting off war and intervention for years,mate coming guy who profiting war intervention year,Positive
https://x.com/biogradbooth,https://pbs.twimg.com/profile_images/378800000791393522/3ac46df32c46471ae1b77bccbc5f546b_normal.jpeg,Ryan Max Booth,@biogradbooth,·,14h,Not while Iran chants death to America and builds weapons to kill us.,62,,,https://x.com/biogradbooth/status/2038780178051002865,https://x.com/biogradbooth/status/2038780178051002865/analytics,not while iran chants death to america and builds weapons to kill us,iran chant death america build weapon kill u,Neutral
https://x.com/JTChatworth,https://pbs.twimg.com/profile_images/1852513655151079424/S953lac9_normal.jpg,Thrushcross,@JTChatworth,·,4h,"“Imagine a US that instead of spending its wealth - 100s of BILLIONS of dollars supporting the Israeli terrorists and weapons, had spent that money helping the people of the USA, you’d have a much different country.”

There, I fixed it for you.",54,1,,https://x.com/JTChatworth/status/2038929911033786758,https://x.com/JTChatworth/status/2038929911033786758/analytics,imagine a __united_states__ that instead of spending its wealth s of billions of dollars supporting the israeli terrorists and weapons had spent that money helping the people of the usa youd have a much different country there i fixed it for you,imagine united_states instead spending wealth billion dollar supporting israeli terrorist weapon spent money helping people usa youd much different country fixed,Positive
https://x.com/mysticl,https://pbs.twimg.com/profile_images/794217853738041344/NstqWeuw_normal.jpg,Impenitent Atheist,@mysticl,·,15h,you spend TRILLIONS on your military and your people live without healthcare ... yoiur country is a shitty place ... when you lose the petrodollar it will be even shittier ... thoughts and prayers,77,1,1,https://x.com/mysticl/status/2038764938798522483,https://x.com/mysticl/status/2038764938798522483/analytics,you spend trillions on your military and your people live without healthcare yoiur country is a shitty place when you lose the petrodollar it will be even shittier thoughts and prayers,spend trillion military people live without healthcare yoiur country shitty place lose petrodollar even shittier thought prayer,Negative
https://x.com/WesMont54512580,https://pbs.twimg.com/profile_images/1393373943973650435/Vq91y_9e_normal.jpg,W. Montgomery,@WesMont54512580,·,16h,"Lying Marco-Oh, look, it’s the current Secretary of State gleefully posing with the pardoned-from-a-long-prison sentence leader of The Proud Boys, the domestic terrorist group who led the beating and killing of cops during the attempted overthrow of our government on 01/06/21.",271,1,5,https://x.com/WesMont54512580/status/2038762367438434602,https://x.com/WesMont54512580/status/2038762367438434602/analytics,lying marcooh look its the current secretary of state gleefully posing with the pardonedfromalongprison sentence leader of the proud boys the domestic terrorist group who led the beating and killing of cops during the attempted overthrow of our government on,lying marcooh look current secretary state gleefully posing pardonedfromalongprison sentence leader proud boy domestic terrorist group led beating killing cop attempted overthrow government,Neutral
https://x.com/i_am_Rawkstarr,https://pbs.twimg.com/profile_images/1994487967428014080/OeXAJHIq_normal.jpg,Rawkstarr,@i_am_Rawkstarr,·,1h,"IMAGINE instead of sending taxpayer money to foreign countries, actually fixing America and making sure the sons and daughters, who actually made it back alive from your bankers wars, have homes and financial stability, instead of being forgotten and homeless.",19,1,,https://x.com/i_am_Rawkstarr/status/2038985909253648799,https://x.com/i_am_Rawkstarr/status/2038985909253648799/analytics,imagine instead of sending taxpayer money to foreign countries actually fixing america and making sure the sons and daughters who actually made it back alive from your bankers wars have homes and financial stability instead of being forgotten and homeless,imagine instead sending taxpayer money foreign country actually fixing america making sure son daughter actually made back alive banker war home financial stability instead forgotten homeless,Neutral
https://x.com/defacto__,https://pbs.twimg.com/profile_images/2033651017003503616/XDQhtMm1_normal.jpg,De-Facto,@defacto__,·,7h,Top 10 Middle East Defense Budgets (Latest Estimates),627,3,Iran — $10B,https://x.com/defacto__/status/2038893234982887528,https://x.com/defacto__/status/2038893234982887528/analytics,top middle east defense budgets latest estimates,top middle east defense budget latest estimate,Neutral
